Student_ID,CGPA,Previous_Semester,Communication_Skills,Technical_Skills,Aptitude_Score,Projects_Completed,Internships,Certifications,Extracurricular_Activities,Backlogs,Soft_Skills,Programming_Skills,College_Tier,Stream,Placement,Package_LPA
STU09002,8.29,8.06,6.9,5.7,52.7,4,3,3,3.0,0,9.4,5.5,2,Electronics,Yes,17.33
STU09003,7.6,7.43,10.0,4.8,61.3,2,0,2,5.4,0,10.0,4.6,2,Computer Science,No,0.0
STU09004,4.67,4.38,1.5,1.0,42.5,1,0,0,1.2,2,6.4,4.7,1,Mechanical,No,0.0
STU09005,6.81,7.77,3.9,2.5,49.7,3,2,0,1.6,0,7.3,6.6,2,Computer Science,No,0.0
STU09006,5.61,6.34,5.1,3.2,55.5,1,1,0,2.5,0,7.3,5.1,1,IT,No,0.0
STU09007,6.76,7.04,4.5,4.4,72.0,1,3,3,4.6,1,9.5,6.4,4,Computer Science,No,0.0
STU09008,8.18,8.84,5.2,5.9,46.1,4,2,4,4.5,0,9.7,8.0,2,Computer Science,Yes,18.0
STU09009,7.37,7.77,6.7,3.7,54.4,0,1,2,5.0,0,9.8,3.6,2,Mechanical,No,0.0
STU09010,8.38,8.47,5.7,6.6,72.0,4,4,4,3.5,0,7.6,5.6,3,Computer Science,Yes,18.0
STU09011,7.41,6.66,4.0,4.0,33.7,2,2,3,5.2,0,7.5,5.9,2,Mechanical,No,0.0
STU09012,5.44,5.31,4.8,3.7,50.3,4,0,1,4.2,0,8.5,5.4,3,Civil,No,0.0
STU09013,4.0,4.0,3.2,1.0,46.5,0,0,0,3.3,1,8.5,3.9,1,Computer Science,No,0.0
STU09014,7.18,6.61,4.7,3.6,66.8,4,2,3,1.0,0,7.3,6.7,4,Civil,No,0.0
STU09015,6.74,6.0,4.3,3.5,53.2,1,2,0,3.4,1,8.4,4.1,2,Civil,No,0.0
STU09016,5.83,6.08,2.7,3.6,59.1,0,1,2,1.2,0,5.0,5.5,1,IT,No,0.0
STU09017,4.96,5.12,4.5,1.5,38.0,1,0,0,2.4,2,7.8,4.1,3,Civil,No,0.0
STU09018,6.12,5.54,3.8,3.0,27.1,0,0,1,4.7,0,7.4,4.3,3,Computer Science,No,0.0
STU09019,6.77,6.4,3.7,3.3,41.9,2,1,1,3.0,0,8.1,3.6,3,Electronics,No,0.0
STU09020,7.8,8.38,3.7,5.3,53.3,1,4,2,4.7,0,9.8,5.5,2,Electronics,Yes,18.0
STU09021,7.23,6.79,5.8,4.2,51.1,5,2,5,4.3,0,9.0,4.3,3,Electronics,No,0.0
STU09022,8.93,9.02,5.8,5.4,64.3,5,4,7,5.1,0,10.0,5.9,1,Mechanical,Yes,18.0
STU09023,5.76,5.67,1.0,2.7,36.0,3,0,1,1.0,1,3.9,4.9,3,IT,No,0.0
STU09024,8.06,8.31,4.0,5.5,61.1,2,3,2,4.1,0,8.0,4.6,4,Electronics,No,0.0
STU09025,7.06,6.63,4.7,6.9,68.5,2,2,2,5.4,0,10.0,8.2,2,Computer Science,No,0.0
STU09026,7.83,7.88,5.4,4.3,59.2,3,4,4,3.8,0,8.1,6.6,2,Mechanical,Yes,18.0
STU09027,6.48,6.56,4.2,2.4,53.4,3,1,1,3.2,0,7.7,3.8,1,Computer Science,No,0.0
STU09028,8.29,8.41,5.5,5.9,34.0,3,1,3,5.6,0,9.8,7.8,3,Computer Science,Yes,15.96
STU09029,7.35,7.39,3.1,3.2,54.3,0,2,2,6.4,0,7.8,5.3,3,Mechanical,No,0.0
STU09030,6.18,6.35,3.0,1.7,56.5,2,3,1,4.5,1,9.4,6.2,1,Computer Science,No,0.0
STU09031,6.99,8.09,6.8,2.3,64.9,3,2,0,5.7,0,10.0,3.9,3,Electronics,No,0.0
STU09032,6.71,7.99,6.3,2.7,61.4,2,0,1,2.6,0,9.3,5.4,2,Mechanical,No,0.0
STU09033,7.59,7.27,6.3,3.8,58.4,2,1,2,4.1,1,9.8,4.1,3,Electronics,No,0.0
STU09034,5.58,4.42,4.6,1.0,43.6,0,0,0,3.0,1,7.2,1.0,3,Civil,No,0.0
STU09035,6.96,7.26,6.3,3.7,41.6,3,2,1,5.6,0,10.0,5.1,3,Mechanical,No,0.0
STU09036,7.47,7.56,3.7,1.7,63.9,3,2,0,2.4,0,7.0,4.3,3,Computer Science,No,0.0
STU09037,7.04,7.57,5.1,4.6,42.3,2,1,0,3.1,1,6.9,5.0,2,Electronics,No,0.0
STU09038,8.62,8.76,4.6,5.3,71.1,4,3,5,6.7,0,9.1,6.9,1,Computer Science,Yes,18.0
STU09039,7.93,7.96,4.1,4.6,57.9,2,2,4,4.9,0,7.6,6.1,3,Civil,No,0.0
STU09040,6.99,7.55,5.5,4.7,50.1,6,3,1,2.5,0,9.6,4.1,4,Electronics,No,0.0
STU09041,7.26,7.89,6.6,4.8,64.1,1,1,2,7.5,0,10.0,5.8,3,Computer Science,Yes,14.03
STU09042,7.35,6.66,5.0,3.7,59.5,2,3,4,1.8,1,9.1,6.7,2,Computer Science,No,0.0
STU09043,7.48,7.07,7.9,5.1,57.2,1,4,1,3.9,0,10.0,6.3,3,Computer Science,Yes,18.0
STU09044,4.81,4.76,3.6,3.2,26.5,0,0,0,4.7,0,7.1,5.5,1,IT,No,0.0
STU09045,6.64,6.69,3.5,2.4,66.3,3,1,2,6.7,0,8.9,6.3,4,Electronics,No,0.0
STU09046,5.22,5.11,1.9,2.8,39.8,0,0,0,4.0,0,7.1,2.6,2,IT,No,0.0
STU09047,8.53,8.75,7.8,4.5,71.2,1,4,3,4.8,0,9.8,5.9,1,Mechanical,Yes,17.8
STU09048,6.93,7.43,5.1,5.3,50.4,1,2,1,5.4,0,9.7,4.3,2,Civil,No,0.0
STU09049,6.77,7.63,5.8,2.9,39.8,2,1,0,2.7,1,8.1,4.7,2,Computer Science,No,0.0
STU09050,8.08,8.37,1.9,4.4,62.9,2,3,1,1.4,0,5.7,4.7,1,Computer Science,No,0.0
STU09051,7.51,7.08,5.8,6.0,46.9,5,2,1,4.7,0,8.6,5.4,3,Electronics,No,0.0
STU09052,5.65,5.58,3.2,3.2,44.5,1,0,1,2.5,1,6.9,6.5,3,Mechanical,No,0.0
STU09053,6.91,6.87,2.8,3.1,20.0,1,2,3,3.4,1,7.2,5.2,2,Computer Science,No,0.0
STU09054,6.6,6.86,4.6,3.7,42.0,2,1,0,1.5,1,6.7,5.5,3,Computer Science,No,0.0
STU09055,4.91,5.1,5.0,1.0,33.1,1,0,0,2.4,1,8.0,4.5,2,Civil,No,0.0
STU09056,6.17,7.2,7.7,1.1,31.9,5,0,0,3.7,2,8.3,4.1,3,Electronics,No,0.0
STU09057,6.78,6.55,5.2,4.0,52.6,1,1,3,7.3,1,10.0,3.2,3,Computer Science,No,0.0
STU09058,6.86,7.05,3.8,3.4,43.8,1,4,2,2.0,0,9.0,5.5,4,Computer Science,No,0.0
STU09059,5.22,6.4,2.4,1.0,35.7,1,0,0,3.6,0,7.3,1.7,4,Civil,No,0.0
STU09060,8.38,8.09,7.5,7.2,54.4,3,3,2,3.6,0,9.2,7.2,1,Electronics,Yes,18.0
STU09061,6.88,6.95,3.4,2.8,60.7,3,1,2,1.0,0,7.7,4.2,2,Computer Science,No,0.0
STU09062,7.05,6.58,6.0,4.2,57.0,2,2,2,2.2,0,7.3,5.6,1,Computer Science,No,0.0
STU09063,7.48,7.52,5.8,5.9,57.4,0,1,3,7.4,0,9.1,5.4,1,Computer Science,Yes,15.95
STU09064,6.05,5.66,4.5,2.6,43.1,1,0,0,1.6,0,8.1,3.9,3,Computer Science,No,0.0
STU09065,7.55,8.07,3.1,3.8,84.8,2,0,3,4.3,0,7.8,5.8,2,Computer Science,No,0.0
STU09066,6.56,6.63,4.1,3.8,44.6,2,1,2,7.6,0,10.0,4.3,2,IT,No,0.0
STU09067,5.92,5.45,1.9,3.3,33.0,0,1,0,5.0,0,6.9,3.7,4,IT,No,0.0
STU09068,7.69,8.11,4.7,5.9,41.4,4,2,0,4.5,0,7.9,5.4,3,Electronics,No,0.0
STU09069,8.79,8.88,7.8,8.4,75.2,10,4,5,4.9,0,10.0,6.0,2,Mechanical,Yes,18.0
STU09070,7.87,8.35,7.5,4.5,76.5,2,2,5,6.9,0,10.0,5.2,1,Mechanical,Yes,18.0
STU09071,8.11,7.54,6.2,5.6,48.7,2,2,3,4.1,0,8.5,7.0,3,Computer Science,No,0.0
STU09072,6.38,6.56,3.6,1.7,41.6,3,0,0,4.7,1,8.5,4.5,2,Computer Science,No,0.0
STU09073,5.08,5.47,5.8,2.5,30.3,0,0,0,1.0,3,9.4,6.3,3,Computer Science,No,0.0
STU09074,8.79,8.58,5.6,6.4,62.8,4,4,4,3.7,0,8.4,7.4,2,Electronics,Yes,18.0
STU09075,9.47,8.84,5.3,6.7,48.5,0,3,3,6.5,0,8.6,6.1,4,Mechanical,Yes,18.0
STU09076,8.85,8.83,7.5,5.5,74.5,1,3,4,2.5,0,9.1,6.7,2,Civil,Yes,18.0
STU09077,6.6,7.21,5.4,3.1,61.1,1,1,0,1.3,0,8.5,4.9,4,Computer Science,No,0.0
STU09078,5.61,6.17,3.1,2.6,20.0,0,0,0,3.2,0,6.9,4.3,2,Mechanical,No,0.0
STU09079,5.72,5.51,4.1,1.3,60.9,2,1,0,1.0,1,5.4,4.2,3,Mechanical,No,0.0
STU09080,4.98,4.34,4.0,1.2,53.3,1,0,0,2.2,0,7.8,6.6,1,Mechanical,No,0.0
STU09081,6.87,6.65,5.2,3.9,20.0,0,2,4,1.0,1,8.8,5.5,3,Mechanical,No,0.0
STU09082,8.93,8.7,7.2,4.5,39.4,1,3,3,3.7,0,7.9,5.8,2,Mechanical,Yes,18.0
STU09083,6.83,7.05,4.1,2.5,47.0,1,2,5,5.8,1,10.0,6.6,3,Computer Science,No,0.0
STU09084,7.36,7.31,6.1,3.6,68.7,2,1,1,3.7,0,10.0,5.8,3,Electronics,No,0.0
STU09085,8.65,8.27,6.3,7.9,66.7,6,3,1,2.0,0,7.7,7.9,4,Electronics,Yes,17.5
STU09086,6.52,7.07,3.9,2.4,46.4,6,0,1,3.3,1,7.8,4.5,3,Mechanical,No,0.0
STU09087,9.44,9.51,6.6,6.9,76.4,5,4,5,6.8,0,10.0,6.7,2,Mechanical,Yes,18.0
STU09088,9.39,9.61,6.8,5.6,59.4,1,3,6,5.8,0,10.0,6.9,2,Computer Science,Yes,18.0
STU09089,6.84,5.98,2.7,2.9,64.0,2,0,3,5.5,1,7.3,6.5,2,Computer Science,No,0.0
STU09090,6.31,5.1,3.5,1.4,43.2,1,0,2,3.1,0,6.0,4.7,1,Electronics,No,0.0
STU09091,7.84,7.12,5.8,5.8,37.1,1,3,2,3.3,0,9.4,5.8,4,Computer Science,No,0.0
STU09092,6.58,6.34,2.6,1.9,37.1,0,1,4,3.9,0,8.4,4.3,4,Computer Science,No,0.0
STU09093,5.61,5.9,3.0,3.4,43.3,0,0,0,4.1,0,7.6,4.2,3,Computer Science,No,0.0
STU09094,8.54,7.37,9.8,6.4,58.8,2,2,7,4.2,0,10.0,7.0,3,Electronics,Yes,18.0
STU09095,8.46,9.26,4.5,5.7,57.0,3,4,4,5.8,0,10.0,6.2,2,Computer Science,Yes,18.0
STU09096,7.19,7.28,4.6,5.4,54.0,1,0,4,3.5,0,6.7,6.6,3,Civil,No,0.0
STU09097,5.48,6.16,2.5,5.9,42.1,1,0,0,1.0,0,3.6,5.7,3,Computer Science,No,0.0
STU09098,5.52,5.08,3.6,2.8,23.4,1,0,1,2.4,1,7.5,4.5,4,Computer Science,No,0.0
STU09099,7.13,7.38,3.9,2.8,65.7,1,1,1,4.1,0,7.1,5.3,4,Electronics,No,0.0
STU09100,6.4,6.44,4.2,5.1,43.6,0,1,2,3.2,0,6.0,5.9,2,Civil,No,0.0
STU09101,6.59,7.0,3.6,3.7,51.8,2,0,2,1.6,0,6.4,6.1,2,Electronics,No,0.0
STU09102,8.23,8.11,7.6,8.0,61.0,2,2,8,3.5,0,10.0,8.9,3,Electronics,Yes,18.0
STU09103,7.88,8.12,5.8,4.4,52.1,4,3,1,2.1,0,9.6,5.1,3,Mechanical,Yes,14.89
STU09104,8.65,9.2,4.8,7.5,74.1,2,3,1,4.9,0,6.8,5.9,3,Computer Science,Yes,18.0
STU09105,5.81,5.48,5.3,2.6,41.5,3,1,2,4.4,3,6.7,5.2,1,Electronics,No,0.0
STU09106,6.59,6.71,3.2,6.7,47.6,1,2,1,4.0,0,6.5,7.4,4,Civil,No,0.0
STU09107,7.91,6.97,3.4,4.8,27.4,4,3,1,1.0,0,6.6,4.9,1,IT,No,0.0
STU09108,7.54,7.89,5.4,8.3,64.2,4,2,2,4.2,0,10.0,7.9,3,Computer Science,Yes,17.76
STU09109,8.84,9.82,9.3,6.7,62.7,1,4,1,2.8,0,8.6,7.1,3,Mechanical,Yes,18.0
STU09110,7.5,6.88,2.7,5.6,63.1,3,3,1,1.0,0,7.2,6.5,1,Computer Science,No,0.0
STU09111,9.22,9.17,4.8,8.7,87.5,4,3,4,8.8,0,10.0,7.5,2,Computer Science,Yes,18.0
STU09112,7.65,8.09,6.6,3.8,65.1,2,1,5,4.9,0,7.9,4.0,1,Electronics,Yes,15.63
STU09113,8.27,8.29,5.1,6.7,60.8,4,2,2,2.3,0,7.7,6.9,2,Civil,Yes,18.0
STU09114,6.61,6.69,5.6,3.2,43.4,0,1,0,3.7,2,8.2,4.4,1,Mechanical,No,0.0
STU09115,7.02,6.82,3.8,4.2,80.5,4,1,1,4.2,1,7.6,6.8,4,Electronics,No,0.0
STU09116,8.09,7.88,6.1,5.4,64.5,3,4,1,3.3,0,10.0,5.3,1,Mechanical,Yes,18.0
STU09117,8.94,8.9,9.2,7.0,68.0,1,2,5,5.4,0,10.0,6.4,3,Computer Science,Yes,17.42
STU09118,7.88,7.9,3.9,5.7,54.8,1,1,2,4.9,0,8.0,4.0,2,Computer Science,No,0.0
STU09119,6.9,6.31,6.5,3.2,38.4,3,2,0,1.0,1,7.0,5.8,2,Electronics,No,0.0
STU09120,8.65,8.62,7.3,6.1,39.8,3,3,4,1.0,0,9.4,7.3,1,Civil,Yes,18.0
STU09121,4.37,5.15,1.0,1.0,47.2,0,0,0,1.0,0,5.8,4.1,2,Electronics,No,0.0
STU09122,5.29,5.08,4.5,3.1,27.0,1,0,0,1.2,1,7.0,5.5,2,Computer Science,No,0.0
STU09123,7.82,7.2,5.8,7.0,54.3,4,3,5,5.2,0,9.7,9.8,3,Mechanical,Yes,18.0
STU09124,7.02,6.94,5.2,4.3,48.9,0,1,1,6.0,0,8.9,3.7,3,Electronics,No,0.0
STU09125,7.73,7.37,6.1,2.9,73.0,1,2,3,4.9,0,9.9,5.2,2,Computer Science,No,0.0
STU09126,7.08,6.41,4.5,5.0,41.4,2,2,2,2.1,0,5.8,5.6,3,Computer Science,No,0.0
STU09127,7.69,7.76,5.7,3.9,58.6,1,3,3,3.3,0,7.8,4.6,2,Electronics,No,0.0
STU09128,6.02,5.66,4.6,3.0,48.3,1,2,0,1.0,1,7.7,5.4,2,Computer Science,No,0.0
STU09129,7.68,7.37,6.7,5.6,38.8,3,2,3,3.6,0,9.6,5.6,3,Civil,No,0.0
STU09130,8.19,8.27,3.7,6.1,41.8,3,3,3,4.2,0,8.0,8.2,4,Civil,Yes,18.0
STU09131,8.46,7.69,8.1,7.0,53.1,1,3,5,8.3,0,10.0,5.8,2,Electronics,Yes,18.0
STU09132,9.42,8.55,5.2,7.1,72.3,3,3,10,3.9,0,7.1,7.9,3,Civil,Yes,18.0
STU09133,7.29,7.63,6.4,4.6,53.7,1,0,6,5.2,0,10.0,6.0,3,Civil,No,0.0
STU09134,7.33,6.36,5.4,5.3,51.2,4,1,5,4.3,0,8.6,7.7,2,IT,Yes,18.0
STU09135,5.17,4.68,1.6,1.7,43.2,0,0,0,1.0,1,5.6,4.5,3,Electronics,No,0.0
STU09136,6.36,5.46,5.3,2.4,34.6,1,0,2,2.8,3,8.6,4.1,2,Mechanical,No,0.0
STU09137,6.77,6.53,3.4,4.3,46.1,3,1,3,1.5,1,6.4,7.7,2,Electronics,No,0.0
STU09138,8.26,8.47,7.6,4.2,58.7,4,3,6,7.5,0,10.0,6.7,3,Mechanical,Yes,18.0
STU09139,6.27,6.33,3.3,3.0,34.2,2,2,3,4.0,1,7.8,5.0,2,Computer Science,No,0.0
STU09140,7.96,9.16,3.5,3.5,85.3,2,2,3,2.0,0,6.6,5.6,1,Electronics,Yes,16.72
STU09141,7.0,7.54,7.3,3.3,24.1,3,2,1,5.4,1,10.0,6.2,2,IT,No,0.0
STU09142,6.79,6.32,5.1,3.1,63.2,2,0,0,5.7,2,10.0,4.4,2,Electronics,No,0.0
STU09143,7.3,6.7,6.5,3.2,62.0,1,2,2,6.5,0,10.0,4.2,3,Computer Science,No,0.0
STU09144,6.53,7.88,3.3,4.8,55.9,2,1,1,4.2,0,7.8,5.1,3,Electronics,No,0.0
STU09145,6.49,7.02,1.8,4.6,47.1,2,2,1,3.3,0,5.7,7.0,2,Electronics,No,0.0
STU09146,4.95,5.24,5.9,3.1,49.6,1,0,0,2.9,1,8.1,4.6,3,IT,No,0.0
STU09147,6.7,6.74,4.8,3.4,42.2,0,0,1,3.6,0,5.6,5.8,3,Computer Science,No,0.0
STU09148,6.42,6.56,5.3,2.8,50.1,2,2,3,4.1,2,9.2,4.4,3,Electronics,No,0.0
STU09149,6.38,5.64,5.5,4.2,45.9,1,0,2,1.2,2,7.8,4.2,3,Mechanical,No,0.0
STU09150,7.5,7.58,4.9,4.8,51.2,3,3,1,6.0,0,8.9,8.0,3,IT,Yes,17.97
STU09151,7.79,7.83,6.0,5.1,57.8,3,4,2,3.5,0,10.0,5.1,3,Computer Science,Yes,17.63
STU09152,7.28,6.83,7.6,1.3,40.9,2,2,4,5.7,0,10.0,2.8,1,Electronics,No,0.0
STU09153,8.19,7.92,5.9,6.3,51.6,3,3,2,3.6,0,8.6,6.4,3,Civil,Yes,18.0
STU09154,7.69,8.45,7.0,5.6,74.5,2,1,1,5.3,1,7.9,4.7,3,Civil,Yes,14.91
STU09155,6.65,6.59,1.7,3.6,81.8,3,0,0,6.1,0,6.9,4.6,3,Computer Science,No,0.0
STU09156,6.44,7.48,6.2,4.3,51.8,1,0,1,4.2,2,10.0,6.8,4,Electronics,No,0.0
STU09157,7.38,6.51,3.0,5.2,63.0,1,2,3,5.1,0,6.9,5.2,2,Electronics,No,0.0
STU09158,7.69,7.43,7.1,4.0,58.5,4,1,3,5.3,0,10.0,4.7,2,Computer Science,Yes,15.9
STU09159,8.68,7.91,6.9,5.8,68.9,4,4,6,3.6,0,8.8,7.6,4,Electronics,Yes,18.0
STU09160,8.43,7.83,6.0,4.5,68.0,3,2,2,2.1,0,7.7,5.8,3,Electronics,Yes,12.67
STU09161,6.35,5.94,4.3,5.0,57.2,1,1,3,6.7,2,9.7,7.0,3,Computer Science,No,0.0
STU09162,6.88,7.04,4.5,5.0,67.5,2,0,1,3.8,0,8.0,6.4,2,Computer Science,No,0.0
STU09163,7.81,7.94,4.4,4.0,45.9,6,2,2,6.4,0,9.7,5.8,4,IT,Yes,15.01
STU09164,8.28,7.94,5.7,6.3,94.2,0,3,4,6.8,0,10.0,4.7,1,Electronics,Yes,18.0
STU09165,8.13,7.02,9.2,5.7,60.7,2,2,4,2.4,0,10.0,7.3,3,Civil,Yes,17.42
STU09166,6.92,7.66,6.9,3.1,51.0,3,0,1,1.0,0,8.1,4.6,3,Computer Science,No,0.0
STU09167,5.5,5.36,2.5,2.3,33.0,0,0,0,3.3,0,6.0,5.3,3,Computer Science,No,0.0
STU09168,5.8,5.24,4.4,3.6,35.5,1,1,0,2.4,2,7.6,4.6,1,Computer Science,No,0.0
STU09169,7.33,7.47,5.4,5.5,60.0,2,4,2,1.9,0,7.3,3.8,2,Civil,No,0.0
STU09170,7.41,7.51,5.1,7.3,60.9,1,1,2,1.0,0,6.6,5.9,3,Computer Science,No,0.0
STU09171,5.68,5.52,2.4,2.5,46.2,0,0,1,4.0,0,8.2,6.7,1,Mechanical,No,0.0
STU09172,7.05,7.12,5.7,3.8,44.9,4,1,1,3.0,0,7.7,4.9,4,Electronics,No,0.0
STU09173,7.76,7.18,6.9,5.6,23.7,9,2,2,8.1,0,10.0,7.6,2,Mechanical,Yes,16.73
STU09174,5.62,6.0,2.6,2.1,20.0,0,0,0,4.0,0,9.3,3.4,3,Computer Science,No,0.0
STU09175,8.33,7.83,9.0,4.9,60.8,1,2,2,5.0,0,10.0,5.4,3,Computer Science,Yes,15.73
STU09176,6.55,6.25,6.9,2.3,50.4,2,1,2,3.2,0,9.7,3.2,3,Computer Science,No,0.0
STU09177,8.51,8.83,7.0,1.7,57.0,0,4,3,2.3,0,8.8,3.7,1,Computer Science,No,0.0
STU09178,6.36,6.96,2.6,4.1,36.6,0,1,2,5.9,0,7.4,3.5,3,Electronics,No,0.0
STU09179,5.77,6.56,4.6,1.0,43.7,1,1,0,5.0,1,6.5,1.1,4,Computer Science,No,0.0
STU09180,6.45,6.98,5.0,2.3,44.3,1,2,1,3.7,1,8.1,5.8,3,Computer Science,No,0.0
STU09181,6.89,6.73,5.7,4.2,43.4,1,2,2,1.0,0,7.4,3.5,4,IT,No,0.0
STU09182,6.53,5.76,7.0,3.1,26.9,2,1,1,4.9,1,9.0,4.6,1,Computer Science,No,0.0
STU09183,6.74,7.44,4.5,6.3,37.8,2,2,0,1.0,0,5.9,7.4,4,Computer Science,No,0.0
STU09184,7.4,8.09,8.4,2.7,64.4,2,1,1,1.2,2,8.3,5.6,2,Mechanical,No,0.0
STU09185,6.79,6.45,5.4,6.4,36.8,0,2,3,4.4,1,8.8,5.7,4,Mechanical,No,0.0
STU09186,6.92,7.38,4.5,5.6,57.3,2,1,3,2.6,1,6.6,4.8,3,Mechanical,No,0.0
STU09187,4.95,4.78,7.0,2.6,50.2,2,0,0,4.3,3,10.0,5.4,3,Electronics,No,0.0
STU09188,7.47,8.22,6.6,6.3,44.3,1,2,2,3.0,1,8.8,6.5,3,Electronics,No,0.0
STU09189,6.89,6.63,4.2,4.4,43.8,2,1,2,2.4,2,7.4,8.7,3,Computer Science,No,0.0
STU09190,8.93,9.92,6.7,4.3,77.3,2,3,2,2.6,0,10.0,7.5,3,Computer Science,Yes,16.14
STU09191,5.87,6.26,5.0,3.3,55.8,1,1,2,1.0,1,7.3,6.5,2,Computer Science,No,0.0
STU09192,4.83,5.73,3.0,1.0,24.9,0,0,0,4.6,0,8.4,3.0,3,IT,No,0.0
STU09193,7.74,7.51,5.8,4.3,36.5,5,0,2,5.7,0,10.0,3.9,3,IT,No,0.0
STU09194,7.42,7.62,4.1,4.4,68.4,1,2,6,3.7,1,10.0,6.2,4,Mechanical,Yes,14.01
STU09195,5.79,5.31,1.5,1.5,47.3,2,2,1,1.0,1,6.8,4.0,3,IT,No,0.0
STU09196,5.16,5.58,3.7,2.9,40.1,0,0,0,1.3,1,4.9,3.8,2,Computer Science,No,0.0
STU09197,8.84,9.29,6.7,6.0,75.7,4,4,4,1.7,0,6.8,6.9,2,Mechanical,Yes,18.0
STU09198,8.7,9.9,7.2,6.5,49.4,1,3,5,4.7,0,10.0,5.4,3,Mechanical,Yes,18.0
STU09199,4.02,4.26,1.8,1.0,30.9,0,0,0,3.4,2,5.2,3.3,2,Civil,No,0.0
STU09200,6.45,6.81,2.5,3.5,42.2,1,1,0,1.7,1,5.5,4.7,2,Civil,No,0.0
STU09201,9.0,8.76,5.2,5.3,73.2,7,1,2,1.9,0,7.9,5.9,2,Computer Science,Yes,14.13
STU09202,6.43,6.7,6.1,1.9,55.0,1,0,2,2.6,3,10.0,4.9,2,Computer Science,No,0.0
STU09203,6.41,6.22,3.5,3.1,57.0,1,1,1,1.4,0,8.7,4.8,3,Mechanical,No,0.0
STU09204,6.66,6.72,4.1,2.4,54.5,2,1,1,2.2,1,6.3,4.6,4,Electronics,No,0.0
STU09205,5.65,5.74,3.5,4.1,42.2,0,0,0,4.4,0,6.8,4.8,2,IT,No,0.0
STU09206,4.95,4.77,2.4,1.0,37.0,1,0,0,1.0,3,7.4,2.8,2,IT,No,0.0
STU09207,8.26,8.29,5.0,8.3,64.5,4,2,4,4.3,0,10.0,10.0,2,Electronics,Yes,18.0
STU09208,4.79,4.6,1.9,1.7,24.8,0,0,0,2.4,0,4.5,5.8,1,IT,No,0.0
STU09209,7.3,7.11,7.3,4.4,48.0,0,2,4,4.1,1,9.3,2.8,2,IT,No,0.0
STU09210,8.06,8.6,6.9,4.6,63.3,1,2,2,2.9,0,8.3,6.3,1,Computer Science,Yes,17.51
STU09211,5.26,5.35,5.5,2.7,43.9,3,0,0,2.9,0,8.9,5.0,3,Mechanical,No,0.0
STU09212,5.89,6.06,6.3,2.4,33.3,3,0,1,2.1,1,10.0,6.9,3,Computer Science,No,0.0
STU09213,8.46,7.73,2.6,6.1,48.8,1,3,7,2.9,0,6.4,7.0,3,Computer Science,No,0.0
STU09214,7.64,7.85,6.0,5.8,35.0,2,2,5,4.9,0,8.1,6.0,4,Computer Science,No,0.0
STU09215,6.26,6.53,3.5,3.9,28.9,2,1,1,1.6,1,6.8,7.4,2,Computer Science,No,0.0
STU09216,8.44,8.24,7.8,7.2,55.0,3,2,4,6.2,0,10.0,6.5,3,Electronics,Yes,18.0
STU09217,8.45,9.49,5.0,6.4,56.2,3,1,2,3.3,0,7.5,8.0,3,Mechanical,Yes,15.78
STU09218,7.32,6.18,3.7,3.2,49.2,1,2,5,3.5,0,8.4,3.9,2,Computer Science,No,0.0
STU09219,5.92,6.31,2.0,1.0,26.9,0,0,3,1.0,1,5.2,3.8,1,Mechanical,No,0.0
STU09220,6.5,6.86,4.1,3.7,24.2,0,2,0,2.1,0,6.6,5.5,2,Civil,No,0.0
STU09221,7.34,7.61,6.6,4.7,54.2,4,1,3,1.1,0,7.7,8.0,3,Electronics,No,0.0
STU09222,6.77,6.86,5.2,6.0,49.7,0,2,2,5.1,0,8.6,4.8,3,Computer Science,No,0.0
STU09223,8.13,8.41,4.1,5.2,66.5,2,3,4,1.3,0,5.2,5.9,2,Mechanical,No,0.0
STU09224,5.16,5.59,6.8,2.2,45.1,1,0,0,4.3,1,10.0,5.9,2,Computer Science,No,0.0
STU09225,5.21,4.85,4.5,2.8,40.4,0,0,0,4.1,2,8.7,4.3,2,Computer Science,No,0.0
STU09226,7.22,7.37,6.3,4.9,53.1,4,1,2,2.0,0,8.1,4.4,2,Mechanical,No,0.0
STU09227,6.41,6.32,6.5,4.3,55.8,4,2,3,1.2,2,8.9,4.8,2,Computer Science,No,0.0
STU09228,6.25,5.7,1.9,2.1,61.1,1,2,1,1.8,0,6.4,4.6,2,Mechanical,No,0.0
STU09229,4.88,5.24,1.9,1.0,24.9,0,0,0,1.0,1,6.8,4.0,3,Computer Science,No,0.0
STU09230,7.02,6.74,6.3,3.7,59.4,1,1,3,3.5,0,9.9,4.2,3,Electronics,No,0.0
STU09231,6.94,6.19,3.7,1.3,42.0,4,1,4,2.5,0,8.7,4.0,4,Civil,No,0.0
STU09232,7.78,7.51,5.2,4.9,58.9,6,4,2,4.1,0,10.0,8.6,4,Mechanical,Yes,18.0
STU09233,7.08,6.68,4.9,3.3,63.5,0,3,3,3.1,0,5.7,5.5,3,Computer Science,No,0.0
STU09234,6.84,7.35,3.0,4.2,45.4,2,1,1,5.9,0,9.1,6.3,1,Computer Science,No,0.0
STU09235,8.41,8.49,5.6,5.4,49.9,2,1,5,5.8,0,10.0,7.4,2,Mechanical,Yes,18.0
STU09236,5.43,6.12,5.1,1.0,31.9,1,1,1,1.2,1,7.6,4.1,4,Electronics,No,0.0
